rainfall,humidity,temperature,pressure,wind_speed,magnitude,time,risk,disaster_type,source
0.5,94.0,24.4,1010.4,10.0,0.0,0,1,1,ERA5 - 2018 Kerala Floods
0.8,94.0,24.4,1010.8,11.0,0.0,1,1,1,ERA5 - 2018 Kerala Floods
0.4,95.0,24.6,1011.5,9.7,0.0,2,1,1,ERA5 - 2018 Kerala Floods
0.4,92.0,25.3,1012.4,11.2,0.0,3,1,1,ERA5 - 2018 Kerala Floods
0.2,89.0,25.7,1012.7,9.4,0.0,4,1,1,ERA5 - 2018 Kerala Floods
0.4,83.0,26.8,1012.7,15.2,0.0,5,1,1,ERA5 - 2018 Kerala Floods
1.4,90.0,26.0,1012.5,12.3,0.0,6,1,1,ERA5 - 2018 Kerala Floods
0.2,90.0,26.1,1011.9,14.0,0.0,7,1,1,ERA5 - 2018 Kerala Floods
0.2,87.0,26.0,1011.2,16.5,0.0,8,1,1,ERA5 - 2018 Kerala Floods
0.3,85.0,26.3,1010.6,19.9,0.0,9,1,1,ERA5 - 2018 Kerala Floods
0.6,87.0,26.1,1010.1,16.1,0.0,10,1,1,ERA5 - 2018 Kerala Floods
0.0,87.0,25.9,1009.9,17.6,0.0,11,1,1,ERA5 - 2018 Kerala Floods
0.5,90.0,25.5,1009.9,15.3,0.0,12,1,1,ERA5 - 2018 Kerala Floods
0.7,90.0,25.2,1010.2,16.1,0.0,13,1,1,ERA5 - 2018 Kerala Floods
0.3,92.0,24.9,1010.9,15.0,0.0,14,1,1,ERA5 - 2018 Kerala Floods
0.1,92.0,25.0,1011.5,11.6,0.0,15,1,1,ERA5 - 2018 Kerala Floods
0.3,91.0,24.8,1012.4,14.3,0.0,16,1,1,ERA5 - 2018 Kerala Floods
0.0,93.0,24.9,1012.8,11.6,0.0,17,1,1,ERA5 - 2018 Kerala Floods
0.1,92.0,24.8,1012.8,10.5,0.0,18,1,1,ERA5 - 2018 Kerala Floods
0.5,94.0,24.5,1012.1,11.3,0.0,19,1,1,ERA5 - 2018 Kerala Floods
0.6,94.0,24.5,1011.4,13.0,0.0,20,1,1,ERA5 - 2018 Kerala Floods
1.2,94.0,24.4,1010.9,15.8,0.0,21,1,1,ERA5 - 2018 Kerala Floods
0.9,93.0,24.4,1010.2,14.8,0.0,22,1,1,ERA5 - 2018 Kerala Floods
0.7,91.0,24.4,1010.2,16.3,0.0,23,1,1,ERA5 - 2018 Kerala Floods
0.6,91.0,25.0,1009.7,15.3,0.0,0,1,1,ERA5 - 2018 Kerala Floods
0.9,92.0,24.9,1009.8,16.2,0.0,1,1,1,ERA5 - 2018 Kerala Floods
0.5,91.0,24.8,1010.6,15.5,0.0,2,1,1,ERA5 - 2018 Kerala Floods
0.2,91.0,25.3,1011.3,13.6,0.0,3,1,1,ERA5 - 2018 Kerala Floods
0.6,91.0,25.0,1011.7,17.1,0.0,4,1,1,ERA5 - 2018 Kerala Floods
0.5,91.0,25.2,1011.9,13.6,0.0,5,1,1,ERA5 - 2018 Kerala Floods
0.3,90.0,25.8,1011.5,11.0,0.0,6,1,1,ERA5 - 2018 Kerala Floods
0.5,91.0,25.7,1011.0,16.0,0.0,7,1,1,ERA5 - 2018 Kerala Floods
0.7,88.0,25.7,1010.3,17.9,0.0,8,1,1,ERA5 - 2018 Kerala Floods
0.1,88.0,26.0,1009.5,14.3,0.0,9,1,1,ERA5 - 2018 Kerala Floods
0.2,88.0,25.9,1009.1,17.6,0.0,10,1,1,ERA5 - 2018 Kerala Floods
0.4,90.0,25.0,1009.0,17.9,0.0,11,1,1,ERA5 - 2018 Kerala Floods
0.1,90.0,25.5,1009.1,12.1,0.0,12,1,1,ERA5 - 2018 Kerala Floods
0.7,91.0,25.1,1009.4,10.5,0.0,13,1,1,ERA5 - 2018 Kerala Floods
0.6,94.0,24.6,1010.0,11.8,0.0,14,1,1,ERA5 - 2018 Kerala Floods
0.2,94.0,24.7,1010.4,9.9,0.0,15,1,1,ERA5 - 2018 Kerala Floods
0.1,94.0,24.7,1010.7,9.7,0.0,16,1,1,ERA5 - 2018 Kerala Floods
0.2,91.0,25.0,1011.4,11.7,0.0,17,1,1,ERA5 - 2018 Kerala Floods
0.3,92.0,24.9,1011.4,14.5,0.0,18,1,1,ERA5 - 2018 Kerala Floods
0.3,92.0,24.7,1010.9,16.9,0.0,19,1,1,ERA5 - 2018 Kerala Floods
0.4,94.0,24.5,1009.8,16.0,0.0,20,1,1,ERA5 - 2018 Kerala Floods
0.4,92.0,24.4,1009.3,16.9,0.0,21,1,1,ERA5 - 2018 Kerala Floods
0.5,94.0,24.0,1008.9,15.7,0.0,22,1,1,ERA5 - 2018 Kerala Floods
0.7,96.0,23.8,1008.9,16.6,0.0,23,1,1,ERA5 - 2018 Kerala Floods
0.6,93.0,24.8,1008.3,18.6,0.0,0,1,1,ERA5 - 2018 Kerala Floods
1.3,91.0,25.0,1008.4,20.3,0.0,1,1,1,ERA5 - 2018 Kerala Floods
1.3,93.0,24.9,1008.8,22.8,0.0,2,1,1,ERA5 - 2018 Kerala Floods
0.1,91.0,25.6,1009.7,18.1,0.0,3,1,1,ERA5 - 2018 Kerala Floods
0.8,87.0,26.3,1010.2,21.5,0.0,4,1,1,ERA5 - 2018 Kerala Floods
3.6,90.0,25.7,1010.3,20.4,0.0,5,1,1,ERA5 - 2018 Kerala Floods
0.2,90.0,25.8,1009.9,17.8,0.0,6,1,1,ERA5 - 2018 Kerala Floods
0.3,87.0,26.3,1009.5,19.5,0.0,7,1,1,ERA5 - 2018 Kerala Floods
0.6,88.0,25.9,1009.0,22.8,0.0,8,1,1,ERA5 - 2018 Kerala Floods
0.7,90.0,25.4,1008.4,17.3,0.0,9,1,1,ERA5 - 2018 Kerala Floods
0.7,92.0,25.1,1007.9,17.1,0.0,10,1,1,ERA5 - 2018 Kerala Floods
0.8,90.0,24.8,1007.6,20.0,0.0,11,1,1,ERA5 - 2018 Kerala Floods
0.8,92.0,25.0,1007.1,20.2,0.0,12,1,1,ERA5 - 2018 Kerala Floods
0.9,94.0,24.5,1007.7,12.8,0.0,13,1,1,ERA5 - 2018 Kerala Floods
0.9,95.0,24.6,1008.2,12.0,0.0,14,1,1,ERA5 - 2018 Kerala Floods
1.0,97.0,24.1,1008.9,9.8,0.0,15,1,1,ERA5 - 2018 Kerala Floods
1.2,97.0,23.7,1010.2,7.1,0.0,16,1,1,ERA5 - 2018 Kerala Floods
1.9,98.0,23.5,1010.6,6.9,0.0,17,1,1,ERA5 - 2018 Kerala Floods
1.5,97.0,23.7,1010.4,6.5,0.0,18,1,1,ERA5 - 2018 Kerala Floods
1.8,98.0,23.7,1009.7,6.4,0.0,19,1,1,ERA5 - 2018 Kerala Floods
1.8,99.0,23.4,1009.3,5.8,0.0,20,1,1,ERA5 - 2018 Kerala Floods
1.7,97.0,23.2,1008.5,4.6,0.0,21,1,1,ERA5 - 2018 Kerala Floods
1.4,97.0,23.1,1008.0,5.8,0.0,22,1,1,ERA5 - 2018 Kerala Floods
1.2,96.0,22.9,1008.4,5.2,0.0,23,1,1,ERA5 - 2018 Kerala Floods
1.6,95.0,24.5,1007.6,6.3,0.0,0,1,1,ERA5 - 2018 Kerala Floods
0.6,96.0,24.3,1007.6,4.7,0.0,1,1,1,ERA5 - 2018 Kerala Floods
0.5,95.0,24.5,1008.0,3.4,0.0,2,1,1,ERA5 - 2018 Kerala Floods
1.2,93.0,25.1,1009.0,5.4,0.0,3,1,1,ERA5 - 2018 Kerala Floods
1.0,97.0,25.3,1009.7,7.8,0.0,4,1,1,ERA5 - 2018 Kerala Floods
0.7,94.0,26.3,1009.8,9.7,0.0,5,1,1,ERA5 - 2018 Kerala Floods
0.4,86.0,27.2,1009.6,11.1,0.0,6,1,1,ERA5 - 2018 Kerala Floods
0.2,87.0,27.5,1009.1,15.9,0.0,7,1,1,ERA5 - 2018 Kerala Floods
0.1,86.0,27.4,1008.4,18.9,0.0,8,1,1,ERA5 - 2018 Kerala Floods
0.6,90.0,26.4,1007.9,17.9,0.0,9,1,1,ERA5 - 2018 Kerala Floods
0.0,88.0,26.8,1007.7,15.5,0.0,10,1,1,ERA5 - 2018 Kerala Floods
0.1,90.0,26.4,1007.5,14.6,0.0,11,1,1,ERA5 - 2018 Kerala Floods
0.0,92.0,25.8,1007.2,6.1,0.0,12,1,1,ERA5 - 2018 Kerala Floods
1.0,94.0,25.4,1007.6,6.5,0.0,13,1,1,ERA5 - 2018 Kerala Floods
1.2,94.0,25.1,1008.7,6.4,0.0,14,1,1,ERA5 - 2018 Kerala Floods
2.0,96.0,25.0,1009.5,7.7,0.0,15,1,1,ERA5 - 2018 Kerala Floods
1.5,96.0,24.7,1010.4,6.4,0.0,16,1,1,ERA5 - 2018 Kerala Floods
1.0,97.0,24.3,1011.1,5.7,0.0,17,1,1,ERA5 - 2018 Kerala Floods
0.8,98.0,23.9,1010.9,8.3,0.0,18,1,1,ERA5 - 2018 Kerala Floods
1.7,99.0,23.4,1010.2,9.3,0.0,19,1,1,ERA5 - 2018 Kerala Floods
1.5,98.0,23.5,1009.3,5.9,0.0,20,1,1,ERA5 - 2018 Kerala Floods
1.5,98.0,23.6,1008.4,8.0,0.0,21,1,1,ERA5 - 2018 Kerala Floods
1.8,98.0,23.5,1007.9,7.6,0.0,22,1,1,ERA5 - 2018 Kerala Floods
3.0,98.0,23.8,1008.0,8.9,0.0,23,1,1,ERA5 - 2018 Kerala Floods
2.0,90.0,25.9,1006.9,21.5,0.0,0,1,1,ERA5 - 2018 Kerala Floods
1.5,91.0,25.5,1007.0,26.3,0.0,1,1,1,ERA5 - 2018 Kerala Floods
1.4,94.0,25.4,1007.9,27.5,0.0,2,1,1,ERA5 - 2018 Kerala Floods
1.5,93.0,25.5,1008.5,17.9,0.0,3,1,1,ERA5 - 2018 Kerala Floods
0.5,91.0,26.2,1009.2,16.9,0.0,4,1,1,ERA5 - 2018 Kerala Floods
1.0,91.0,26.1,1009.1,22.1,0.0,5,1,1,ERA5 - 2018 Kerala Floods
0.5,88.0,26.1,1009.1,24.0,0.0,6,1,1,ERA5 - 2018 Kerala Floods
0.8,89.0,25.9,1008.7,23.5,0.0,7,1,1,ERA5 - 2018 Kerala Floods
0.5,90.0,25.8,1008.3,22.3,0.0,8,1,1,ERA5 - 2018 Kerala Floods
1.6,92.0,25.4,1007.8,24.3,0.0,9,1,1,ERA5 - 2018 Kerala Floods
2.1,88.0,25.2,1007.2,25.6,0.0,10,1,1,ERA5 - 2018 Kerala Floods
1.5,90.0,25.3,1007.0,24.0,0.0,11,1,1,ERA5 - 2018 Kerala Floods
1.2,91.0,25.5,1006.2,22.1,0.0,12,1,1,ERA5 - 2018 Kerala Floods
1.6,93.0,25.3,1007.1,17.9,0.0,13,1,1,ERA5 - 2018 Kerala Floods
2.6,94.0,25.0,1007.9,19.6,0.0,14,1,1,ERA5 - 2018 Kerala Floods
4.4,94.0,25.0,1008.9,18.1,0.0,15,1,1,ERA5 - 2018 Kerala Floods
4.1,94.0,25.1,1009.8,19.9,0.0,16,1,1,ERA5 - 2018 Kerala Floods
3.9,95.0,25.0,1010.3,19.1,0.0,17,1,1,ERA5 - 2018 Kerala Floods
3.8,95.0,24.6,1010.5,23.6,0.0,18,1,1,ERA5 - 2018 Kerala Floods
4.2,96.0,24.2,1009.8,22.9,0.0,19,1,1,ERA5 - 2018 Kerala Floods
4.7,94.0,24.3,1009.1,18.5,0.0,20,1,1,ERA5 - 2018 Kerala Floods
4.7,94.0,24.3,1008.9,24.7,0.0,21,1,1,ERA5 - 2018 Kerala Floods
3.6,94.0,24.3,1008.4,22.4,0.0,22,1,1,ERA5 - 2018 Kerala Floods
3.4,95.0,24.1,1008.2,20.0,0.0,23,1,1,ERA5 - 2018 Kerala Floods
3.3,92.0,24.6,1007.0,22.2,0.0,0,1,1,ERA5 - 2018 Kerala Floods
7.3,93.0,24.8,1006.7,24.3,0.0,1,1,1,ERA5 - 2018 Kerala Floods
4.4,92.0,24.8,1007.6,29.2,0.0,2,1,1,ERA5 - 2018 Kerala Floods
5.3,91.0,24.8,1008.5,27.3,0.0,3,1,1,ERA5 - 2018 Kerala Floods
3.9,91.0,24.7,1009.2,25.6,0.0,4,1,1,ERA5 - 2018 Kerala Floods
3.2,93.0,24.5,1009.6,23.7,0.0,5,1,1,ERA5 - 2018 Kerala Floods
3.6,94.0,24.5,1009.5,24.3,0.0,6,1,1,ERA5 - 2018 Kerala Floods
2.9,92.0,24.5,1009.0,23.7,0.0,7,1,1,ERA5 - 2018 Kerala Floods
2.1,89.0,24.6,1008.4,26.2,0.0,8,1,1,ERA5 - 2018 Kerala Floods
3.7,92.0,24.5,1007.9,26.6,0.0,9,1,1,ERA5 - 2018 Kerala Floods
3.8,93.0,24.7,1007.3,29.3,0.0,10,1,1,ERA5 - 2018 Kerala Floods
3.6,91.0,24.6,1007.2,32.0,0.0,11,1,1,ERA5 - 2018 Kerala Floods
3.5,90.0,24.9,1007.2,29.6,0.0,12,1,1,ERA5 - 2018 Kerala Floods
5.5,91.0,24.8,1007.5,24.0,0.0,13,1,1,ERA5 - 2018 Kerala Floods
6.1,89.0,24.9,1008.0,28.1,0.0,14,1,1,ERA5 - 2018 Kerala Floods
4.0,91.0,24.6,1008.8,31.3,0.0,15,1,1,ERA5 - 2018 Kerala Floods
8.1,92.0,24.6,1009.6,26.9,0.0,16,1,1,ERA5 - 2018 Kerala Floods
6.9,92.0,24.4,1010.0,28.3,0.0,17,1,1,ERA5 - 2018 Kerala Floods
3.1,92.0,24.4,1010.0,30.3,0.0,18,1,1,ERA5 - 2018 Kerala Floods
2.4,91.0,24.4,1009.9,31.5,0.0,19,1,1,ERA5 - 2018 Kerala Floods
3.5,92.0,24.3,1009.3,27.0,0.0,20,1,1,ERA5 - 2018 Kerala Floods
3.7,91.0,24.4,1009.1,23.1,0.0,21,1,1,ERA5 - 2018 Kerala Floods
3.4,91.0,24.3,1008.7,21.7,0.0,22,1,1,ERA5 - 2018 Kerala Floods
5.2,92.0,24.3,1008.5,25.2,0.0,23,1,1,ERA5 - 2018 Kerala Floods
5.4,89.0,24.8,1008.8,26.6,0.0,0,1,1,ERA5 - 2018 Kerala Floods
3.1,90.0,24.8,1008.7,23.1,0.0,1,1,1,ERA5 - 2018 Kerala Floods
2.8,91.0,25.0,1009.0,18.4,0.0,2,1,1,ERA5 - 2018 Kerala Floods
1.9,92.0,25.1,1009.7,23.4,0.0,3,1,1,ERA5 - 2018 Kerala Floods
1.6,91.0,25.7,1009.9,18.4,0.0,4,1,1,ERA5 - 2018 Kerala Floods
2.1,93.0,25.4,1010.0,19.8,0.0,5,1,1,ERA5 - 2018 Kerala Floods
0.7,89.0,26.3,1009.8,19.5,0.0,6,1,1,ERA5 - 2018 Kerala Floods
0.9,90.0,26.0,1009.4,23.4,0.0,7,1,1,ERA5 - 2018 Kerala Floods
1.0,90.0,25.5,1008.9,22.0,0.0,8,1,1,ERA5 - 2018 Kerala Floods
1.9,90.0,25.0,1008.5,23.6,0.0,9,1,1,ERA5 - 2018 Kerala Floods
1.1,92.0,25.2,1008.1,23.0,0.0,10,1,1,ERA5 - 2018 Kerala Floods
2.0,91.0,24.7,1008.1,22.7,0.0,11,1,1,ERA5 - 2018 Kerala Floods
2.2,92.0,24.9,1007.5,20.7,0.0,12,1,1,ERA5 - 2018 Kerala Floods
2.6,94.0,24.5,1007.8,21.2,0.0,13,1,1,ERA5 - 2018 Kerala Floods
2.5,93.0,24.5,1008.6,16.3,0.0,14,1,1,ERA5 - 2018 Kerala Floods
2.0,93.0,24.5,1009.3,15.7,0.0,15,1,1,ERA5 - 2018 Kerala Floods
2.2,93.0,24.3,1010.1,18.0,0.0,16,1,1,ERA5 - 2018 Kerala Floods
2.7,94.0,24.2,1010.6,17.4,0.0,17,1,1,ERA5 - 2018 Kerala Floods
2.3,94.0,24.2,1010.3,16.3,0.0,18,1,1,ERA5 - 2018 Kerala Floods
1.8,95.0,23.9,1009.7,15.8,0.0,19,1,1,ERA5 - 2018 Kerala Floods
1.1,94.0,24.2,1008.9,14.5,0.0,20,1,1,ERA5 - 2018 Kerala Floods
1.3,94.0,24.4,1008.1,18.0,0.0,21,1,1,ERA5 - 2018 Kerala Floods
1.7,93.0,24.2,1007.8,18.5,0.0,22,1,1,ERA5 - 2018 Kerala Floods
2.0,93.0,24.2,1007.5,18.2,0.0,23,1,1,ERA5 - 2018 Kerala Floods
1.3,96.0,24.5,1007.9,15.5,0.0,0,1,1,ERA5 - 2019 Bihar Floods
2.0,96.0,24.6,1008.5,16.4,0.0,1,1,1,ERA5 - 2019 Bihar Floods
1.6,94.0,24.7,1009.6,18.1,0.0,2,1,1,ERA5 - 2019 Bihar Floods
1.2,94.0,25.0,1010.1,16.6,0.0,3,1,1,ERA5 - 2019 Bihar Floods
3.9,93.0,25.1,1010.3,16.0,0.0,4,1,1,ERA5 - 2019 Bihar Floods
8.4,95.0,25.2,1010.1,15.2,0.0,5,1,1,ERA5 - 2019 Bihar Floods
8.4,96.0,25.2,1009.4,13.5,0.0,6,1,1,ERA5 - 2019 Bihar Floods
3.7,92.0,25.7,1008.5,12.3,0.0,7,1,1,ERA5 - 2019 Bihar Floods
1.2,92.0,25.9,1007.3,9.2,0.0,8,1,1,ERA5 - 2019 Bihar Floods
1.2,91.0,26.2,1006.3,10.0,0.0,9,1,1,ERA5 - 2019 Bihar Floods
1.3,91.0,26.0,1006.1,11.6,0.0,10,1,1,ERA5 - 2019 Bihar Floods
0.7,93.0,25.8,1006.3,12.3,0.0,11,1,1,ERA5 - 2019 Bihar Floods
0.6,96.0,25.0,1006.5,12.7,0.0,12,1,1,ERA5 - 2019 Bihar Floods
0.5,96.0,24.8,1006.9,13.1,0.0,13,1,1,ERA5 - 2019 Bihar Floods
0.9,95.0,24.7,1007.7,12.2,0.0,14,1,1,ERA5 - 2019 Bihar Floods
1.2,95.0,24.6,1008.3,11.1,0.0,15,1,1,ERA5 - 2019 Bihar Floods
3.6,96.0,24.4,1008.6,11.2,0.0,16,1,1,ERA5 - 2019 Bihar Floods
1.5,97.0,24.4,1008.5,11.3,0.0,17,1,1,ERA5 - 2019 Bihar Floods
0.5,97.0,24.4,1008.2,9.7,0.0,18,1,1,ERA5 - 2019 Bihar Floods
0.1,97.0,24.3,1007.6,10.2,0.0,19,1,1,ERA5 - 2019 Bihar Floods
0.0,98.0,24.2,1007.2,9.4,0.0,20,1,1,ERA5 - 2019 Bihar Floods
0.1,98.0,24.2,1006.9,8.6,0.0,21,1,1,ERA5 - 2019 Bihar Floods
0.4,98.0,24.2,1006.6,9.6,0.0,22,1,1,ERA5 - 2019 Bihar Floods
1.8,97.0,24.2,1006.8,10.5,0.0,23,1,1,ERA5 - 2019 Bihar Floods
1.2,97.0,24.4,1007.3,8.6,0.0,0,1,1,ERA5 - 2019 Bihar Floods
0.7,97.0,24.4,1007.6,10.5,0.0,1,1,1,ERA5 - 2019 Bihar Floods
0.6,97.0,24.6,1008.4,10.1,0.0,2,1,1,ERA5 - 2019 Bihar Floods
0.7,92.0,25.4,1008.9,11.6,0.0,3,1,1,ERA5 - 2019 Bihar Floods
0.5,88.0,26.2,1009.0,11.8,0.0,4,1,1,ERA5 - 2019 Bihar Floods
0.7,92.0,25.9,1008.5,10.7,0.0,5,1,1,ERA5 - 2019 Bihar Floods
0.8,95.0,25.7,1007.6,11.7,0.0,6,1,1,ERA5 - 2019 Bihar Floods
2.8,92.0,25.7,1006.3,11.2,0.0,7,1,1,ERA5 - 2019 Bihar Floods
3.0,93.0,25.5,1005.2,11.9,0.0,8,1,1,ERA5 - 2019 Bihar Floods
2.4,93.0,25.6,1004.0,12.6,0.0,9,1,1,ERA5 - 2019 Bihar Floods
1.7,94.0,25.5,1003.6,13.2,0.0,10,1,1,ERA5 - 2019 Bihar Floods
1.1,94.0,25.5,1003.4,15.4,0.0,11,1,1,ERA5 - 2019 Bihar Floods
0.9,95.0,25.3,1004.3,8.7,0.0,12,1,1,ERA5 - 2019 Bihar Floods
1.5,95.0,25.3,1004.4,11.2,0.0,13,1,1,ERA5 - 2019 Bihar Floods
1.8,95.0,25.2,1005.2,12.0,0.0,14,1,1,ERA5 - 2019 Bihar Floods
3.2,96.0,24.9,1005.7,7.7,0.0,15,1,1,ERA5 - 2019 Bihar Floods
7.7,93.0,25.0,1005.5,8.1,0.0,16,1,1,ERA5 - 2019 Bihar Floods
20.7,93.0,24.9,1005.0,16.7,0.0,17,1,1,ERA5 - 2019 Bihar Floods
37.5,95.0,24.5,1004.4,19.8,0.0,18,1,1,ERA5 - 2019 Bihar Floods
32.6,96.0,24.2,1003.9,17.0,0.0,19,1,1,ERA5 - 2019 Bihar Floods
22.4,96.0,24.1,1003.2,8.7,0.0,20,1,1,ERA5 - 2019 Bihar Floods
20.4,96.0,24.1,1002.4,2.5,0.0,21,1,1,ERA5 - 2019 Bihar Floods
16.9,96.0,24.0,1002.1,7.9,0.0,22,1,1,ERA5 - 2019 Bihar Floods
8.7,96.0,24.0,1002.3,4.6,0.0,23,1,1,ERA5 - 2019 Bihar Floods
6.0,95.0,23.7,1002.6,22.7,0.0,0,1,1,ERA5 - 2019 Bihar Floods
2.2,97.0,23.6,1003.3,20.6,0.0,1,1,1,ERA5 - 2019 Bihar Floods
1.7,95.0,23.7,1004.6,15.1,0.0,2,1,1,ERA5 - 2019 Bihar Floods
2.0,94.0,23.9,1004.7,12.2,0.0,3,1,1,ERA5 - 2019 Bihar Floods
1.9,92.0,24.2,1004.7,13.1,0.0,4,1,1,ERA5 - 2019 Bihar Floods
2.2,92.0,24.5,1004.7,11.5,0.0,5,1,1,ERA5 - 2019 Bihar Floods
1.9,90.0,25.0,1004.0,13.5,0.0,6,1,1,ERA5 - 2019 Bihar Floods
1.9,86.0,25.6,1002.9,14.8,0.0,7,1,1,ERA5 - 2019 Bihar Floods
1.8,88.0,25.5,1001.7,16.3,0.0,8,1,1,ERA5 - 2019 Bihar Floods
2.3,92.0,24.8,1001.0,13.8,0.0,9,1,1,ERA5 - 2019 Bihar Floods
2.7,93.0,24.5,1000.9,13.0,0.0,10,1,1,ERA5 - 2019 Bihar Floods
3.7,95.0,24.2,1001.0,11.7,0.0,11,1,1,ERA5 - 2019 Bihar Floods
5.3,94.0,24.1,1001.7,20.6,0.0,12,1,1,ERA5 - 2019 Bihar Floods
1.7,95.0,23.8,1002.3,21.4,0.0,13,1,1,ERA5 - 2019 Bihar Floods
2.1,95.0,23.6,1003.5,21.1,0.0,14,1,1,ERA5 - 2019 Bihar Floods
2.2,96.0,23.5,1004.1,18.4,0.0,15,1,1,ERA5 - 2019 Bihar Floods
1.9,96.0,23.4,1004.2,14.5,0.0,16,1,1,ERA5 - 2019 Bihar Floods
1.8,97.0,23.4,1004.1,11.5,0.0,17,1,1,ERA5 - 2019 Bihar Floods
1.2,97.0,23.5,1003.7,8.7,0.0,18,1,1,ERA5 - 2019 Bihar Floods
0.9,97.0,23.6,1003.0,7.6,0.0,19,1,1,ERA5 - 2019 Bihar Floods
1.5,98.0,23.4,1002.6,8.4,0.0,20,1,1,ERA5 - 2019 Bihar Floods
3.2,98.0,23.2,1002.1,8.7,0.0,21,1,1,ERA5 - 2019 Bihar Floods
5.1,97.0,23.2,1001.9,10.2,0.0,22,1,1,ERA5 - 2019 Bihar Floods
4.7,97.0,23.1,1002.1,11.8,0.0,23,1,1,ERA5 - 2019 Bihar Floods
4.0,96.0,23.8,1003.3,15.0,0.0,0,1,1,ERA5 - 2019 Bihar Floods
2.9,97.0,23.7,1003.9,13.2,0.0,1,1,1,ERA5 - 2019 Bihar Floods
2.2,96.0,23.9,1004.5,13.5,0.0,2,1,1,ERA5 - 2019 Bihar Floods
2.4,96.0,23.9,1005.2,13.0,0.0,3,1,1,ERA5 - 2019 Bihar Floods
4.8,96.0,24.1,1005.6,13.7,0.0,4,1,1,ERA5 - 2019 Bihar Floods
4.1,95.0,24.2,1005.5,12.9,0.0,5,1,1,ERA5 - 2019 Bihar Floods
3.2,94.0,24.5,1004.8,13.0,0.0,6,1,1,ERA5 - 2019 Bihar Floods
2.3,93.0,24.9,1003.5,14.3,0.0,7,1,1,ERA5 - 2019 Bihar Floods
0.9,91.0,25.0,1002.4,15.6,0.0,8,1,1,ERA5 - 2019 Bihar Floods
0.5,89.0,25.1,1001.7,18.2,0.0,9,1,1,ERA5 - 2019 Bihar Floods
1.1,94.0,24.6,1001.1,19.8,0.0,10,1,1,ERA5 - 2019 Bihar Floods
2.1,96.0,23.9,1000.8,17.9,0.0,11,1,1,ERA5 - 2019 Bihar Floods
7.4,96.0,23.8,1001.8,18.0,0.0,12,1,1,ERA5 - 2019 Bihar Floods
6.7,96.0,23.6,1001.8,15.8,0.0,13,1,1,ERA5 - 2019 Bihar Floods
9.3,94.0,24.0,1002.7,11.6,0.0,14,1,1,ERA5 - 2019 Bihar Floods
5.6,97.0,24.0,1003.1,9.6,0.0,15,1,1,ERA5 - 2019 Bihar Floods
1.9,97.0,23.9,1002.9,3.6,0.0,16,1,1,ERA5 - 2019 Bihar Floods
0.8,97.0,23.7,1002.7,2.2,0.0,17,1,1,ERA5 - 2019 Bihar Floods
1.4,99.0,23.3,1002.3,7.2,0.0,18,1,1,ERA5 - 2019 Bihar Floods
1.1,98.0,23.0,1001.5,5.4,0.0,19,1,1,ERA5 - 2019 Bihar Floods
0.6,97.0,22.9,1000.3,4.7,0.0,20,1,1,ERA5 - 2019 Bihar Floods
0.0,97.0,23.0,999.8,5.4,0.0,21,1,1,ERA5 - 2019 Bihar Floods
0.1,97.0,23.4,999.4,6.4,0.0,22,1,1,ERA5 - 2019 Bihar Floods
0.1,97.0,23.6,999.1,10.4,0.0,23,1,1,ERA5 - 2019 Bihar Floods
0.0,98.0,23.5,1001.5,8.0,0.0,0,1,1,ERA5 - 2019 Bihar Floods
1.3,98.0,23.4,1001.8,13.7,0.0,1,1,1,ERA5 - 2019 Bihar Floods
0.6,96.0,23.4,1002.4,16.6,0.0,2,1,1,ERA5 - 2019 Bihar Floods
0.2,93.0,23.4,1003.0,18.0,0.0,3,1,1,ERA5 - 2019 Bihar Floods
0.1,89.0,24.2,1003.4,18.5,0.0,4,1,1,ERA5 - 2019 Bihar Floods
0.0,84.0,25.6,1003.5,14.8,0.0,5,1,1,ERA5 - 2019 Bihar Floods
0.0,81.0,26.6,1002.7,11.3,0.0,6,1,1,ERA5 - 2019 Bihar Floods
0.1,79.0,27.1,1001.8,11.5,0.0,7,1,1,ERA5 - 2019 Bihar Floods
0.2,83.0,26.3,1000.5,15.3,0.0,8,1,1,ERA5 - 2019 Bihar Floods
0.0,83.0,26.1,999.6,14.3,0.0,9,1,1,ERA5 - 2019 Bihar Floods
0.0,84.0,25.9,999.3,12.9,0.0,10,1,1,ERA5 - 2019 Bihar Floods
0.0,85.0,25.6,999.2,10.7,0.0,11,1,1,ERA5 - 2019 Bihar Floods
0.0,87.0,24.8,1000.2,8.7,0.0,12,1,1,ERA5 - 2019 Bihar Floods
0.0,89.0,24.3,1000.6,9.8,0.0,13,1,1,ERA5 - 2019 Bihar Floods
0.0,90.0,24.1,1001.6,10.0,0.0,14,1,1,ERA5 - 2019 Bihar Floods
0.0,92.0,23.9,1001.8,9.2,0.0,15,1,1,ERA5 - 2019 Bihar Floods
0.0,94.0,23.6,1002.4,7.7,0.0,16,1,1,ERA5 - 2019 Bihar Floods
0.0,96.0,23.5,1002.6,6.3,0.0,17,1,1,ERA5 - 2019 Bihar Floods
0.0,96.0,23.6,1002.3,4.6,0.0,18,1,1,ERA5 - 2019 Bihar Floods
0.0,97.0,23.4,1002.1,4.4,0.0,19,1,1,ERA5 - 2019 Bihar Floods
0.0,97.0,23.3,1001.4,4.3,0.0,20,1,1,ERA5 - 2019 Bihar Floods
